State,Year,Month,Condition,BehavioralHealthService,ServiceCount,RatePer1000Beneficiaries,DataQuality
Alabama,2021,202102,Substance use disorder,Telehealth,"3,067",2.4,
Alabama,2021,202103,Mental health disorder,Emergency department,"5,325",4.2,
Alabama,2021,202103,Substance use disorder,Emergency department,"7,750",6.1,
Alabama,2021,202103,Mental health disorder,Inpatient,"3,313",2.6,
Alabama,2021,202103,Substance use disorder,Inpatient,"3,369",2.6,
Alabama,2021,202103,Mental health disorder,Intensive outpatient/Partial hospitalization,"7,838",6.1,
Alabama,2021,202103,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,522",8.2,
Alabama,2021,202103,Mental health disorder,Outpatient,"106,749",83.7,
Alabama,2021,202103,Substance use disorder,Outpatient,"2,081",1.6,
Alabama,2021,202103,Mental health disorder,Telehealth,"18,512",14.5,
Alabama,2021,202103,Substance use disorder,Telehealth,"3,224",2.5,
Alabama,2021,202104,Mental health disorder,Emergency department,"5,272",4.1,
Alabama,2021,202104,Substance use disorder,Emergency department,"7,791",6.1,
Alabama,2021,202104,Mental health disorder,Inpatient,"3,218",2.5,
Alabama,2021,202104,Substance use disorder,Inpatient,"3,295",2.6,
Alabama,2021,202104,Mental health disorder,Intensive outpatient/Partial hospitalization,"7,951",6.2,
Alabama,2021,202104,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,868",7.7,
Alabama,2021,202104,Mental health disorder,Outpatient,"104,660",81.5,
Alabama,2021,202104,Substance use disorder,Outpatient,"2,099",1.6,
Alabama,2021,202104,Mental health disorder,Telehealth,"15,849",12.3,
Alabama,2021,202104,Substance use disorder,Telehealth,"2,718",2.1,
Alabama,2021,202105,Mental health disorder,Emergency department,"5,384",4.1,
Alabama,2021,202105,Substance use disorder,Emergency department,"8,809",6.8,
Alabama,2021,202105,Mental health disorder,Inpatient,"3,354",2.6,
Alabama,2021,202105,Substance use disorder,Inpatient,"3,529",2.7,
Alabama,2021,202105,Mental health disorder,Intensive outpatient/Partial hospitalization,"7,031",5.4,
Alabama,2021,202105,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,659",7.4,
Alabama,2021,202105,Mental health disorder,Outpatient,"98,705",76.1,
Alabama,2021,202105,Substance use disorder,Outpatient,"2,106",1.6,
Alabama,2021,202105,Mental health disorder,Telehealth,"13,285",10.2,
Alabama,2021,202105,Substance use disorder,Telehealth,"2,283",1.8,
Alabama,2021,202106,Mental health disorder,Emergency department,"5,190",4,
Alabama,2021,202106,Substance use disorder,Emergency department,"8,683",6.7,
Alabama,2021,202106,Mental health disorder,Inpatient,"3,318",2.5,
Alabama,2021,202106,Substance use disorder,Inpatient,"3,535",2.7,
Alabama,2021,202106,Mental health disorder,Intensive outpatient/Partial hospitalization,"9,894",7.6,
Alabama,2021,202106,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,195",7.8,
Alabama,2021,202106,Mental health disorder,Outpatient,"101,967",78.2,
Alabama,2021,202106,Substance use disorder,Outpatient,"2,302",1.8,
Alabama,2021,202106,Mental health disorder,Telehealth,"12,084",9.3,
Alabama,2021,202106,Substance use disorder,Telehealth,"2,274",1.7,
Alabama,2021,202107,Mental health disorder,Emergency department,"4,933",3.8,
Alabama,2021,202107,Substance use disorder,Emergency department,"9,005",6.9,
Alabama,2021,202107,Mental health disorder,Inpatient,"3,417",2.6,
Alabama,2021,202107,Substance use disorder,Inpatient,"3,648",2.8,
Alabama,2021,202107,Mental health disorder,Intensive outpatient/Partial hospitalization,"8,447",6.5,
Alabama,2021,202107,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,197",7.8,
Alabama,2021,202107,Mental health disorder,Outpatient,"100,358",76.7,
Alabama,2021,202107,Substance use disorder,Outpatient,"2,224",1.7,
Alabama,2021,202107,Mental health disorder,Telehealth,"9,659",7.4,
Alabama,2021,202107,Substance use disorder,Telehealth,"1,905",1.5,
Alabama,2021,202108,Mental health disorder,Emergency department,"5,049",3.8,
Alabama,2021,202108,Substance use disorder,Emergency department,"8,193",6.2,
Alabama,2021,202108,Mental health disorder,Inpatient,"2,999",2.3,
Alabama,2021,202108,Substance use disorder,Inpatient,"2,982",2.3,
Alabama,2021,202108,Mental health disorder,Intensive outpatient/Partial hospitalization,"6,295",4.8,
Alabama,2021,202108,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,898",7.5,
Alabama,2021,202108,Mental health disorder,Outpatient,"101,687",77.2,
Alabama,2021,202108,Substance use disorder,Outpatient,"2,119",1.6,
Alabama,2021,202108,Mental health disorder,Telehealth,"10,753",8.2,
Alabama,2021,202108,Substance use disorder,Telehealth,"2,044",1.6,
Alabama,2021,202109,Mental health disorder,Emergency department,"4,941",3.7,
Alabama,2021,202109,Substance use disorder,Emergency department,"7,265",5.5,
Alabama,2021,202109,Mental health disorder,Inpatient,"2,919",2.2,
Alabama,2021,202109,Substance use disorder,Inpatient,"2,934",2.2,
Alabama,2021,202109,Mental health disorder,Intensive outpatient/Partial hospitalization,"6,776",5.1,
Alabama,2021,202109,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,736",7.4,
Alabama,2021,202109,Mental health disorder,Outpatient,"103,633",78.4,
Alabama,2021,202109,Substance use disorder,Outpatient,"2,116",1.6,
Alabama,2021,202109,Mental health disorder,Telehealth,"11,587",8.8,
Alabama,2021,202109,Substance use disorder,Telehealth,"2,221",1.7,
Alabama,2021,202110,Mental health disorder,Emergency department,"4,283",3.2,
Alabama,2021,202110,Substance use disorder,Emergency department,"7,221",5.4,
Alabama,2021,202110,Mental health disorder,Inpatient,"2,718",2,
Alabama,2021,202110,Substance use disorder,Inpatient,"3,063",2.3,
Alabama,2021,202110,Mental health disorder,Intensive outpatient/Partial hospitalization,"7,043",5.3,
Alabama,2021,202110,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,638",7.3,
Alabama,2021,202110,Mental health disorder,Outpatient,"104,062",78.4,
Alabama,2021,202110,Substance use disorder,Outpatient,"2,106",1.6,
Alabama,2021,202110,Mental health disorder,Telehealth,"10,870",8.2,
Alabama,2021,202110,Substance use disorder,Telehealth,"2,229",1.7,
Alabama,2021,202111,Mental health disorder,Emergency department,"4,129",3.1,
Alabama,2021,202111,Substance use disorder,Emergency department,"7,346",5.5,
Alabama,2021,202111,Mental health disorder,Inpatient,"2,645",2,
Alabama,2021,202111,Substance use disorder,Inpatient,"3,065",2.3,
Alabama,2021,202111,Mental health disorder,Intensive outpatient/Partial hospitalization,"6,663",5,
Alabama,2021,202111,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,281",7,
Alabama,2021,202111,Mental health disorder,Outpatient,"101,100",75.7,
Alabama,2021,202111,Substance use disorder,Outpatient,"2,186",1.6,
Alabama,2021,202111,Mental health disorder,Telehealth,"9,950",7.5,
Alabama,2021,202111,Substance use disorder,Telehealth,"2,142",1.6,
Alabama,2021,202112,Mental health disorder,Emergency department,"3,988",3,
Alabama,2021,202112,Substance use disorder,Emergency department,"7,827",5.8,
Alabama,2021,202112,Mental health disorder,Inpatient,"2,366",1.8,
Alabama,2021,202112,Substance use disorder,Inpatient,"2,869",2.1,
Alabama,2021,202112,Mental health disorder,Intensive outpatient/Partial hospitalization,"6,470",4.8,
Alabama,2021,202112,Substance use disorder,Intensive outpatient/Partial hospitalization,"8,905",6.6,
Alabama,2021,202112,Mental health disorder,Outpatient,"94,990",70.8,
Alabama,2021,202112,Substance use disorder,Outpatient,"2,129",1.6,
Alabama,2021,202112,Mental health disorder,Telehealth,"9,549",7.1,
Alabama,2021,202112,Substance use disorder,Telehealth,"2,181",1.6,
Alaska,2018,201801,Mental health disorder,Emergency department,"1,115",5.3,
Alaska,2018,201801,Substance use disorder,Emergency department,"1,791",8.5,
Alaska,2018,201801,Mental health disorder,Inpatient,376,1.8,
Alaska,2018,201801,Substance use disorder,Inpatient,745,3.5,
Alaska,2018,201801,Mental health disorder,Intensive outpatient/Partial hospitalization,499,2.4,
Alaska,2018,201801,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,612",50.1,
Alaska,2018,201801,Mental health disorder,Outpatient,"35,243",166.5,
Alaska,2018,201801,Substance use disorder,Outpatient,"1,053",5,
Alaska,2018,201801,Mental health disorder,Telehealth,99,0.5,
Alaska,2018,201801,Substance use disorder,Telehealth,170,0.8,
Alaska,2018,201802,Mental health disorder,Emergency department,"1,008",4.7,
Alaska,2018,201802,Substance use disorder,Emergency department,"1,821",8.6,
Alaska,2018,201802,Mental health disorder,Inpatient,399,1.9,
Alaska,2018,201802,Substance use disorder,Inpatient,750,3.5,
Alaska,2018,201802,Mental health disorder,Intensive outpatient/Partial hospitalization,427,2,
Alaska,2018,201802,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,729",45.8,
Alaska,2018,201802,Mental health disorder,Outpatient,"33,237",156.3,
Alaska,2018,201802,Substance use disorder,Outpatient,943,4.4,
Alaska,2018,201802,Mental health disorder,Telehealth,126,0.6,
Alaska,2018,201802,Substance use disorder,Telehealth,176,0.8,
Alaska,2018,201803,Mental health disorder,Emergency department,"1,115",5.2,
Alaska,2018,201803,Substance use disorder,Emergency department,"2,321",10.8,
Alaska,2018,201803,Mental health disorder,Inpatient,394,1.8,
Alaska,2018,201803,Substance use disorder,Inpatient,725,3.4,
Alaska,2018,201803,Mental health disorder,Intensive outpatient/Partial hospitalization,474,2.2,
Alaska,2018,201803,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,866",50.7,
Alaska,2018,201803,Mental health disorder,Outpatient,"36,068",168.2,
Alaska,2018,201803,Substance use disorder,Outpatient,"1,042",4.9,
Alaska,2018,201803,Mental health disorder,Telehealth,106,0.5,
Alaska,2018,201803,Substance use disorder,Telehealth,285,1.3,
Alaska,2018,201804,Mental health disorder,Emergency department,"1,062",4.9,
Alaska,2018,201804,Substance use disorder,Emergency department,"2,287",10.6,
Alaska,2018,201804,Mental health disorder,Inpatient,390,1.8,
Alaska,2018,201804,Substance use disorder,Inpatient,733,3.4,
Alaska,2018,201804,Mental health disorder,Intensive outpatient/Partial hospitalization,495,2.3,
Alaska,2018,201804,Substance use disorder,Intensive outpatient/Partial hospitalization,"11,207",51.9,
Alaska,2018,201804,Mental health disorder,Outpatient,"36,733",170.1,
Alaska,2018,201804,Substance use disorder,Outpatient,"1,134",5.3,
Alaska,2018,201804,Mental health disorder,Telehealth,118,0.5,
Alaska,2018,201804,Substance use disorder,Telehealth,265,1.2,
Alaska,2018,201805,Mental health disorder,Emergency department,"1,136",5.2,
Alaska,2018,201805,Substance use disorder,Emergency department,"2,455",11.3,
Alaska,2018,201805,Mental health disorder,Inpatient,375,1.7,
Alaska,2018,201805,Substance use disorder,Inpatient,785,3.6,
Alaska,2018,201805,Mental health disorder,Intensive outpatient/Partial hospitalization,501,2.3,
Alaska,2018,201805,Substance use disorder,Intensive outpatient/Partial hospitalization,"11,216",51.6,
Alaska,2018,201805,Mental health disorder,Outpatient,"35,629",164,
Alaska,2018,201805,Substance use disorder,Outpatient,"1,013",4.7,
Alaska,2018,201805,Mental health disorder,Telehealth,144,0.7,
Alaska,2018,201805,Substance use disorder,Telehealth,364,1.7,
Alaska,2018,201806,Mental health disorder,Emergency department,"1,128",5.2,
Alaska,2018,201806,Substance use disorder,Emergency department,"1,819",8.3,
Alaska,2018,201806,Mental health disorder,Inpatient,449,2.1,
Alaska,2018,201806,Substance use disorder,Inpatient,772,3.5,
Alaska,2018,201806,Mental health disorder,Intensive outpatient/Partial hospitalization,507,2.3,
Alaska,2018,201806,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,084",46.2,
Alaska,2018,201806,Mental health disorder,Outpatient,"33,218",152.1,
Alaska,2018,201806,Substance use disorder,Outpatient,842,3.9,
Alaska,2018,201806,Mental health disorder,Telehealth,120,0.5,
Alaska,2018,201806,Substance use disorder,Telehealth,290,1.3,
Alaska,2018,201807,Mental health disorder,Emergency department,999,4.6,
Alaska,2018,201807,Substance use disorder,Emergency department,"1,820",8.3,
Alaska,2018,201807,Mental health disorder,Inpatient,365,1.7,
Alaska,2018,201807,Substance use disorder,Inpatient,728,3.3,
Alaska,2018,201807,Mental health disorder,Intensive outpatient/Partial hospitalization,515,2.3,
Alaska,2018,201807,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,814",44.8,
Alaska,2018,201807,Mental health disorder,Outpatient,"33,063",150.9,
Alaska,2018,201807,Substance use disorder,Outpatient,834,3.8,
Alaska,2018,201807,Mental health disorder,Telehealth,147,0.7,
Alaska,2018,201807,Substance use disorder,Telehealth,299,1.4,
Alaska,2018,201808,Mental health disorder,Emergency department,959,4.4,
Alaska,2018,201808,Substance use disorder,Emergency department,"1,789",8.1,
Alaska,2018,201808,Mental health disorder,Inpatient,353,1.6,
Alaska,2018,201808,Substance use disorder,Inpatient,747,3.4,
Alaska,2018,201808,Mental health disorder,Intensive outpatient/Partial hospitalization,497,2.3,
Alaska,2018,201808,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,704",48.6,
Alaska,2018,201808,Mental health disorder,Outpatient,"34,338",155.9,
Alaska,2018,201808,Substance use disorder,Outpatient,874,4,
Alaska,2018,201808,Mental health disorder,Telehealth,177,0.8,
Alaska,2018,201808,Substance use disorder,Telehealth,313,1.4,
Alaska,2018,201809,Mental health disorder,Emergency department,982,4.4,
Alaska,2018,201809,Substance use disorder,Emergency department,"1,628",7.4,
Alaska,2018,201809,Mental health disorder,Inpatient,348,1.6,
Alaska,2018,201809,Substance use disorder,Inpatient,734,3.3,
Alaska,2018,201809,Mental health disorder,Intensive outpatient/Partial hospitalization,415,1.9,
Alaska,2018,201809,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,086",45.7,
Alaska,2018,201809,Mental health disorder,Outpatient,"31,781",144,
Alaska,2018,201809,Substance use disorder,Outpatient,768,3.5,
Alaska,2018,201809,Mental health disorder,Telehealth,106,0.5,
Alaska,2018,201809,Substance use disorder,Telehealth,303,1.4,
Alaska,2018,201810,Mental health disorder,Emergency department,"1,117",5,
Alaska,2018,201810,Substance use disorder,Emergency department,"1,947",8.8,
Alaska,2018,201810,Mental health disorder,Inpatient,339,1.5,
Alaska,2018,201810,Substance use disorder,Inpatient,763,3.4,
Alaska,2018,201810,Mental health disorder,Intensive outpatient/Partial hospitalization,407,1.8,
Alaska,2018,201810,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,867",49,
Alaska,2018,201810,Mental health disorder,Outpatient,"35,881",161.9,
Alaska,2018,201810,Substance use disorder,Outpatient,860,3.9,
Alaska,2018,201810,Mental health disorder,Telehealth,162,0.7,
Alaska,2018,201810,Substance use disorder,Telehealth,348,1.6,
Alaska,2018,201811,Mental health disorder,Emergency department,974,4.4,
Alaska,2018,201811,Substance use disorder,Emergency department,"1,561",7,
Alaska,2018,201811,Mental health disorder,Inpatient,360,1.6,
Alaska,2018,201811,Substance use disorder,Inpatient,701,3.2,
Alaska,2018,201811,Mental health disorder,Intensive outpatient/Partial hospitalization,390,1.8,
Alaska,2018,201811,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,186",45.8,
Alaska,2018,201811,Mental health disorder,Outpatient,"32,650",146.7,
Alaska,2018,201811,Substance use disorder,Outpatient,753,3.4,
Alaska,2018,201811,Mental health disorder,Telehealth,118,0.5,
Alaska,2018,201811,Substance use disorder,Telehealth,312,1.4,
Alaska,2018,201812,Mental health disorder,Emergency department,"1,097",4.9,
Alaska,2018,201812,Substance use disorder,Emergency department,"1,597",7.2,
Alaska,2018,201812,Mental health disorder,Inpatient,342,1.5,
